T a T y T i(Vdd)*Vdd
2.675398e-07 1.800000e+00 2.675398e-07 1.351470e-02 2.675398e-07 -2.853449e-05 
2.685398e-07 1.800000e+00 2.685398e-07 1.351401e-02 2.685398e-07 4.095536e-06 
2.695398e-07 1.800000e+00 2.695398e-07 1.351470e-02 2.695398e-07 -2.852693e-05 
2.705398e-07 1.800000e+00 2.705398e-07 1.351401e-02 2.705398e-07 4.087975e-06 
2.715398e-07 1.800000e+00 2.715398e-07 1.351470e-02 2.715398e-07 -2.851937e-05 
2.725398e-07 1.800000e+00 2.725398e-07 1.351401e-02 2.725398e-07 4.080419e-06 
2.735398e-07 1.800000e+00 2.735398e-07 1.351470e-02 2.735398e-07 -2.851182e-05 
2.745398e-07 1.800000e+00 2.745398e-07 1.351401e-02 2.745398e-07 4.072867e-06 
2.755398e-07 1.800000e+00 2.755398e-07 1.351471e-02 2.755398e-07 -2.850427e-05 
2.765398e-07 1.800000e+00 2.765398e-07 1.351401e-02 2.765398e-07 4.065320e-06 
2.775398e-07 1.800000e+00 2.775398e-07 1.351471e-02 2.775398e-07 -2.849673e-05 
2.785398e-07 1.800000e+00 2.785398e-07 1.351401e-02 2.785398e-07 4.057778e-06 
2.795398e-07 1.800000e+00 2.795398e-07 1.351471e-02 2.795398e-07 -2.848919e-05 
2.805398e-07 1.800000e+00 2.805398e-07 1.351401e-02 2.805398e-07 4.050241e-06 
2.815398e-07 1.800000e+00 2.815398e-07 1.351471e-02 2.815398e-07 -2.848166e-05 
2.825398e-07 1.800000e+00 2.825398e-07 1.351402e-02 2.825398e-07 4.042708e-06 
2.835398e-07 1.800000e+00 2.835398e-07 1.351471e-02 2.835398e-07 -2.847413e-05 
2.845398e-07 1.800000e+00 2.845398e-07 1.351402e-02 2.845398e-07 4.035180e-06 
2.855398e-07 1.800000e+00 2.855398e-07 1.351471e-02 2.855398e-07 -2.846661e-05 
2.865398e-07 1.800000e+00 2.865398e-07 1.351402e-02 2.865398e-07 4.027657e-06 
2.875398e-07 1.800000e+00 2.875398e-07 1.351471e-02 2.875398e-07 -2.845909e-05 
2.885398e-07 1.800000e+00 2.885398e-07 1.351402e-02 2.885398e-07 4.020139e-06 
2.895398e-07 1.800000e+00 2.895398e-07 1.351471e-02 2.895398e-07 -2.845157e-05 
2.905398e-07 1.800000e+00 2.905398e-07 1.351402e-02 2.905398e-07 4.012625e-06 
2.915398e-07 1.800000e+00 2.915398e-07 1.351471e-02 2.915398e-07 -2.844406e-05 
2.925398e-07 1.800000e+00 2.925398e-07 1.351402e-02 2.925398e-07 4.005116e-06 
2.935398e-07 1.800000e+00 2.935398e-07 1.351471e-02 2.935398e-07 -2.843656e-05 
2.945398e-07 1.800000e+00 2.945398e-07 1.351402e-02 2.945398e-07 3.997612e-06 
2.955398e-07 1.800000e+00 2.955398e-07 1.351471e-02 2.955398e-07 -2.842906e-05 
2.965398e-07 1.800000e+00 2.965398e-07 1.351402e-02 2.965398e-07 3.990113e-06 
2.975398e-07 1.800000e+00 2.975398e-07 1.351471e-02 2.975398e-07 -2.842156e-05 
2.985398e-07 1.800000e+00 2.985398e-07 1.351402e-02 2.985398e-07 3.982618e-06 
2.995398e-07 1.800000e+00 2.995398e-07 1.351471e-02 2.995398e-07 -2.841407e-05 
3.005398e-07 1.800000e+00 3.005398e-07 1.351402e-02 3.005398e-07 3.975128e-06 
3.015398e-07 1.800000e+00 3.015398e-07 1.351471e-02 3.015398e-07 -2.840659e-05 
3.025398e-07 1.800000e+00 3.025398e-07 1.351403e-02 3.025398e-07 3.967643e-06 
3.035398e-07 1.800000e+00 3.035398e-07 1.351471e-02 3.035398e-07 -2.839911e-05 
3.045398e-07 1.800000e+00 3.045398e-07 1.351403e-02 3.045398e-07 3.960162e-06 
3.055398e-07 1.800000e+00 3.055398e-07 1.351471e-02 3.055398e-07 -2.839163e-05 
3.065398e-07 1.800000e+00 3.065398e-07 1.351403e-02 3.065398e-07 3.952686e-06 
3.075398e-07 1.800000e+00 3.075398e-07 1.351471e-02 3.075398e-07 -2.838416e-05 
3.085398e-07 1.800000e+00 3.085398e-07 1.351403e-02 3.085398e-07 3.945215e-06 
3.095398e-07 1.800000e+00 3.095398e-07 1.351471e-02 3.095398e-07 -2.837669e-05 
3.105398e-07 1.800000e+00 3.105398e-07 1.351403e-02 3.105398e-07 3.937749e-06 
3.115398e-07 1.800000e+00 3.115398e-07 1.351471e-02 3.115398e-07 -2.836923e-05 
3.125398e-07 1.800000e+00 3.125398e-07 1.351403e-02 3.125398e-07 3.930287e-06 
3.135398e-07 1.800000e+00 3.135398e-07 1.351471e-02 3.135398e-07 -2.836177e-05 
3.145398e-07 1.800000e+00 3.145398e-07 1.351403e-02 3.145398e-07 3.922830e-06 
3.155398e-07 1.800000e+00 3.155398e-07 1.351471e-02 3.155398e-07 -2.835432e-05 
3.165398e-07 1.800000e+00 3.165398e-07 1.351403e-02 3.165398e-07 3.915378e-06 
3.175398e-07 1.800000e+00 3.175398e-07 1.351471e-02 3.175398e-07 -2.834687e-05 
3.185398e-07 1.800000e+00 3.185398e-07 1.351403e-02 3.185398e-07 3.907930e-06 
3.195398e-07 1.800000e+00 3.195398e-07 1.351472e-02 3.195398e-07 -2.833943e-05 
3.205398e-07 1.800000e+00 3.205398e-07 1.351403e-02 3.205398e-07 3.900487e-06 
3.215398e-07 1.800000e+00 3.215398e-07 1.351472e-02 3.215398e-07 -2.833199e-05 
3.225398e-07 1.800000e+00 3.225398e-07 1.351403e-02 3.225398e-07 3.893049e-06 
3.235398e-07 1.800000e+00 3.235398e-07 1.351472e-02 3.235398e-07 -2.832455e-05 
3.245398e-07 1.800000e+00 3.245398e-07 1.351404e-02 3.245398e-07 3.885615e-06 
3.255398e-07 1.800000e+00 3.255398e-07 1.351472e-02 3.255398e-07 -2.831712e-05 
3.265398e-07 1.800000e+00 3.265398e-07 1.351404e-02 3.265398e-07 3.878186e-06 
3.275398e-07 1.800000e+00 3.275398e-07 1.351472e-02 3.275398e-07 -2.830970e-05 
3.285398e-07 1.800000e+00 3.285398e-07 1.351404e-02 3.285398e-07 3.870762e-06 
3.295398e-07 1.800000e+00 3.295398e-07 1.351472e-02 3.295398e-07 -2.830228e-05 
3.305398e-07 1.800000e+00 3.305398e-07 1.351404e-02 3.305398e-07 3.863343e-06 
3.315398e-07 1.800000e+00 3.315398e-07 1.351472e-02 3.315398e-07 -2.829486e-05 
3.325398e-07 1.800000e+00 3.325398e-07 1.351404e-02 3.325398e-07 3.855928e-06 
3.335398e-07 1.800000e+00 3.335398e-07 1.351472e-02 3.335398e-07 -2.828745e-05 
3.345398e-07 1.800000e+00 3.345398e-07 1.351404e-02 3.345398e-07 3.848517e-06 
3.355398e-07 1.800000e+00 3.355398e-07 1.351472e-02 3.355398e-07 -2.828005e-05 
3.365398e-07 1.800000e+00 3.365398e-07 1.351404e-02 3.365398e-07 3.841112e-06 
3.375398e-07 1.800000e+00 3.375398e-07 1.351472e-02 3.375398e-07 -2.827265e-05 
3.385398e-07 1.800000e+00 3.385398e-07 1.351404e-02 3.385398e-07 3.833711e-06 
3.395398e-07 1.800000e+00 3.395398e-07 1.351472e-02 3.395398e-07 -2.826525e-05 
3.405398e-07 1.800000e+00 3.405398e-07 1.351404e-02 3.405398e-07 3.826315e-06 
3.415398e-07 1.800000e+00 3.415398e-07 1.351472e-02 3.415398e-07 -2.825786e-05 
3.425398e-07 1.800000e+00 3.425398e-07 1.351404e-02 3.425398e-07 3.818923e-06 
3.435398e-07 1.800000e+00 3.435398e-07 1.351472e-02 3.435398e-07 -2.825047e-05 
3.445398e-07 1.800000e+00 3.445398e-07 1.351404e-02 3.445398e-07 3.811537e-06 
3.455398e-07 1.800000e+00 3.455398e-07 1.351472e-02 3.455398e-07 -2.824309e-05 
3.465398e-07 1.800000e+00 3.465398e-07 1.351405e-02 3.465398e-07 3.804154e-06 
3.475398e-07 1.800000e+00 3.475398e-07 1.351472e-02 3.475398e-07 -2.823571e-05 
3.485398e-07 1.800000e+00 3.485398e-07 1.351405e-02 3.485398e-07 3.796777e-06 
3.495398e-07 1.800000e+00 3.495398e-07 1.351472e-02 3.495398e-07 -2.822834e-05 
3.505398e-07 1.800000e+00 3.505398e-07 1.351405e-02 3.505398e-07 3.789404e-06 
3.515398e-07 1.800000e+00 3.515398e-07 1.351472e-02 3.515398e-07 -2.822097e-05 
3.525398e-07 1.800000e+00 3.525398e-07 1.351405e-02 3.525398e-07 3.782035e-06 
3.535398e-07 1.800000e+00 3.535398e-07 1.351472e-02 3.535398e-07 -2.821360e-05 
3.545398e-07 1.800000e+00 3.545398e-07 1.351405e-02 3.545398e-07 3.774672e-06 
3.555398e-07 1.800000e+00 3.555398e-07 1.351472e-02 3.555398e-07 -2.820624e-05 
3.565398e-07 1.800000e+00 3.565398e-07 1.351405e-02 3.565398e-07 3.767313e-06 
3.575398e-07 1.800000e+00 3.575398e-07 1.351472e-02 3.575398e-07 -2.819889e-05 
3.585398e-07 1.800000e+00 3.585398e-07 1.351405e-02 3.585398e-07 3.759958e-06 
3.595398e-07 1.800000e+00 3.595398e-07 1.351472e-02 3.595398e-07 -2.819154e-05 
3.605398e-07 1.800000e+00 3.605398e-07 1.351405e-02 3.605398e-07 3.752609e-06 
3.615398e-07 1.800000e+00 3.615398e-07 1.351472e-02 3.615398e-07 -2.818419e-05 
3.625398e-07 1.800000e+00 3.625398e-07 1.351405e-02 3.625398e-07 3.745264e-06 
3.635398e-07 1.800000e+00 3.635398e-07 1.351473e-02 3.635398e-07 -2.817685e-05 
3.645398e-07 1.800000e+00 3.645398e-07 1.351405e-02 3.645398e-07 3.737923e-06 
3.655398e-07 1.800000e+00 3.655398e-07 1.351473e-02 3.655398e-07 -2.816952e-05 
3.665398e-07 1.800000e+00 3.665398e-07 1.351405e-02 3.665398e-07 3.730587e-06 
3.675398e-07 1.800000e+00 3.675398e-07 1.351473e-02 3.675398e-07 -2.816218e-05 
3.685398e-07 1.800000e+00 3.685398e-07 1.351406e-02 3.685398e-07 3.723256e-06 
3.695398e-07 1.800000e+00 3.695398e-07 1.351473e-02 3.695398e-07 -2.815486e-05 
3.705398e-07 1.800000e+00 3.705398e-07 1.351406e-02 3.705398e-07 3.715929e-06 
3.715398e-07 1.800000e+00 3.715398e-07 1.351473e-02 3.715398e-07 -2.814753e-05 
3.725398e-07 1.800000e+00 3.725398e-07 1.351406e-02 3.725398e-07 3.708607e-06 
3.735398e-07 1.800000e+00 3.735398e-07 1.351473e-02 3.735398e-07 -2.814022e-05 
3.745398e-07 1.800000e+00 3.745398e-07 1.351406e-02 3.745398e-07 3.701290e-06 
3.755398e-07 1.800000e+00 3.755398e-07 1.351473e-02 3.755398e-07 -2.813290e-05 
3.765398e-07 1.800000e+00 3.765398e-07 1.351406e-02 3.765398e-07 3.693977e-06 
3.775398e-07 1.800000e+00 3.775398e-07 1.351473e-02 3.775398e-07 -2.812559e-05 
3.785398e-07 1.800000e+00 3.785398e-07 1.351406e-02 3.785398e-07 3.686669e-06 
3.795398e-07 1.800000e+00 3.795398e-07 1.351473e-02 3.795398e-07 -2.811829e-05 
3.805398e-07 1.800000e+00 3.805398e-07 1.351406e-02 3.805398e-07 3.679365e-06 
3.815398e-07 1.800000e+00 3.815398e-07 1.351473e-02 3.815398e-07 -2.811099e-05 
3.825398e-07 1.800000e+00 3.825398e-07 1.351406e-02 3.825398e-07 3.672066e-06 
3.835398e-07 1.800000e+00 3.835398e-07 1.351473e-02 3.835398e-07 -2.810370e-05 
3.845398e-07 1.800000e+00 3.845398e-07 1.351406e-02 3.845398e-07 3.664772e-06 
3.855398e-07 1.800000e+00 3.855398e-07 1.351473e-02 3.855398e-07 -2.809641e-05 
3.865398e-07 1.800000e+00 3.865398e-07 1.351406e-02 3.865398e-07 3.657482e-06 
3.875398e-07 1.800000e+00 3.875398e-07 1.351473e-02 3.875398e-07 -2.808912e-05 
3.885398e-07 1.800000e+00 3.885398e-07 1.351406e-02 3.885398e-07 3.650197e-06 
3.895398e-07 1.800000e+00 3.895398e-07 1.351473e-02 3.895398e-07 -2.808184e-05 
3.905398e-07 1.800000e+00 3.905398e-07 1.351407e-02 3.905398e-07 3.642916e-06 
3.915398e-07 1.800000e+00 3.915398e-07 1.351473e-02 3.915398e-07 -2.807456e-05 
3.925398e-07 1.800000e+00 3.925398e-07 1.351407e-02 3.925398e-07 3.635640e-06 
3.935398e-07 1.800000e+00 3.935398e-07 1.351473e-02 3.935398e-07 -2.806729e-05 
3.945398e-07 1.800000e+00 3.945398e-07 1.351407e-02 3.945398e-07 3.628369e-06 
3.955398e-07 1.800000e+00 3.955398e-07 1.351473e-02 3.955398e-07 -2.806002e-05 
3.965398e-07 1.800000e+00 3.965398e-07 1.351407e-02 3.965398e-07 3.621102e-06 
3.975398e-07 1.800000e+00 3.975398e-07 1.351473e-02 3.975398e-07 -2.805276e-05 
3.985398e-07 1.800000e+00 3.985398e-07 1.351407e-02 3.985398e-07 3.613840e-06 
3.995398e-07 1.800000e+00 3.995398e-07 1.351473e-02 3.995398e-07 -2.804550e-05 
4.005398e-07 1.800000e+00 4.005398e-07 1.351407e-02 4.005398e-07 3.606582e-06 
4.015398e-07 1.800000e+00 4.015398e-07 1.351473e-02 4.015398e-07 -2.803825e-05 
4.025398e-07 1.800000e+00 4.025398e-07 1.351407e-02 4.025398e-07 3.599329e-06 
4.035398e-07 1.800000e+00 4.035398e-07 1.351473e-02 4.035398e-07 -2.803100e-05 
4.045398e-07 1.800000e+00 4.045398e-07 1.351407e-02 4.045398e-07 3.592080e-06 
4.055398e-07 1.800000e+00 4.055398e-07 1.351473e-02 4.055398e-07 -2.802375e-05 
4.065398e-07 1.800000e+00 4.065398e-07 1.351407e-02 4.065398e-07 3.584836e-06 
4.075398e-07 1.800000e+00 4.075398e-07 1.351473e-02 4.075398e-07 -2.801651e-05 
4.085398e-07 1.800000e+00 4.085398e-07 1.351407e-02 4.085398e-07 3.577597e-06 
4.095398e-07 1.800000e+00 4.095398e-07 1.351474e-02 4.095398e-07 -2.800928e-05 
4.105398e-07 1.800000e+00 4.105398e-07 1.351407e-02 4.105398e-07 3.570362e-06 
4.115398e-07 1.800000e+00 4.115398e-07 1.351474e-02 4.115398e-07 -2.800205e-05 
4.125398e-07 1.800000e+00 4.125398e-07 1.351408e-02 4.125398e-07 3.563131e-06 
4.135398e-07 1.800000e+00 4.135398e-07 1.351474e-02 4.135398e-07 -2.799482e-05 
4.145398e-07 1.800000e+00 4.145398e-07 1.351408e-02 4.145398e-07 3.555906e-06 
4.155398e-07 1.800000e+00 4.155398e-07 1.351474e-02 4.155398e-07 -2.798760e-05 
4.165398e-07 1.800000e+00 4.165398e-07 1.351408e-02 4.165398e-07 3.548684e-06 
4.175398e-07 1.800000e+00 4.175398e-07 1.351474e-02 4.175398e-07 -2.798038e-05 
4.185398e-07 1.800000e+00 4.185398e-07 1.351408e-02 4.185398e-07 3.541468e-06 
4.195398e-07 1.800000e+00 4.195398e-07 1.351474e-02 4.195398e-07 -2.797317e-05 
4.205398e-07 1.800000e+00 4.205398e-07 1.351408e-02 4.205398e-07 3.534255e-06 
4.215398e-07 1.800000e+00 4.215398e-07 1.351474e-02 4.215398e-07 -2.796596e-05 
4.225398e-07 1.800000e+00 4.225398e-07 1.351408e-02 4.225398e-07 3.527048e-06 
4.235398e-07 1.800000e+00 4.235398e-07 1.351474e-02 4.235398e-07 -2.795876e-05 
4.245398e-07 1.800000e+00 4.245398e-07 1.351408e-02 4.245398e-07 3.519845e-06 
4.255398e-07 1.800000e+00 4.255398e-07 1.351474e-02 4.255398e-07 -2.795156e-05 
4.265398e-07 1.800000e+00 4.265398e-07 1.351408e-02 4.265398e-07 3.512646e-06 
4.275398e-07 1.800000e+00 4.275398e-07 1.351474e-02 4.275398e-07 -2.794436e-05 
4.285398e-07 1.800000e+00 4.285398e-07 1.351408e-02 4.285398e-07 3.505452e-06 
4.295398e-07 1.800000e+00 4.295398e-07 1.351474e-02 4.295398e-07 -2.793717e-05 
4.305398e-07 1.800000e+00 4.305398e-07 1.351408e-02 4.305398e-07 3.498263e-06 
4.315398e-07 1.800000e+00 4.315398e-07 1.351474e-02 4.315398e-07 -2.792999e-05 
4.325398e-07 1.800000e+00 4.325398e-07 1.351408e-02 4.325398e-07 3.491078e-06 
4.335398e-07 1.800000e+00 4.335398e-07 1.351474e-02 4.335398e-07 -2.792281e-05 
4.345398e-07 1.800000e+00 4.345398e-07 1.351409e-02 4.345398e-07 3.483897e-06 
4.355398e-07 1.800000e+00 4.355398e-07 1.351474e-02 4.355398e-07 -2.791563e-05 
4.365398e-07 1.800000e+00 4.365398e-07 1.351409e-02 4.365398e-07 3.476721e-06 
4.375398e-07 1.800000e+00 4.375398e-07 1.351474e-02 4.375398e-07 -2.790846e-05 
4.385398e-07 1.800000e+00 4.385398e-07 1.351409e-02 4.385398e-07 3.469550e-06 
4.395398e-07 1.800000e+00 4.395398e-07 1.351474e-02 4.395398e-07 -2.790129e-05 
4.405398e-07 1.800000e+00 4.405398e-07 1.351409e-02 4.405398e-07 3.462383e-06 
4.415398e-07 1.800000e+00 4.415398e-07 1.351474e-02 4.415398e-07 -2.789413e-05 
4.425398e-07 1.800000e+00 4.425398e-07 1.351409e-02 4.425398e-07 3.455221e-06 
4.435398e-07 1.800000e+00 4.435398e-07 1.351474e-02 4.435398e-07 -2.788697e-05 
4.445398e-07 1.800000e+00 4.445398e-07 1.351409e-02 4.445398e-07 3.448063e-06 
4.455398e-07 1.800000e+00 4.455398e-07 1.351474e-02 4.455398e-07 -2.787982e-05 
4.465398e-07 1.800000e+00 4.465398e-07 1.351409e-02 4.465398e-07 3.440909e-06 
4.475398e-07 1.800000e+00 4.475398e-07 1.351474e-02 4.475398e-07 -2.787267e-05 
4.485398e-07 1.800000e+00 4.485398e-07 1.351409e-02 4.485398e-07 3.433760e-06 
4.495398e-07 1.800000e+00 4.495398e-07 1.351474e-02 4.495398e-07 -2.786552e-05 
4.505398e-07 1.800000e+00 4.505398e-07 1.351409e-02 4.505398e-07 3.426616e-06 
4.515398e-07 1.800000e+00 4.515398e-07 1.351474e-02 4.515398e-07 -2.785838e-05 
4.525398e-07 1.800000e+00 4.525398e-07 1.351409e-02 4.525398e-07 3.419476e-06 
4.535398e-07 1.800000e+00 4.535398e-07 1.351474e-02 4.535398e-07 -2.785125e-05 
4.545398e-07 1.800000e+00 4.545398e-07 1.351409e-02 4.545398e-07 3.412341e-06 
4.555398e-07 1.800000e+00 4.555398e-07 1.351474e-02 4.555398e-07 -2.784411e-05 
4.565398e-07 1.800000e+00 4.565398e-07 1.351409e-02 4.565398e-07 3.405210e-06 
4.575398e-07 1.800000e+00 4.575398e-07 1.351475e-02 4.575398e-07 -2.783699e-05 
4.585398e-07 1.800000e+00 4.585398e-07 1.351410e-02 4.585398e-07 3.398084e-06 
4.595398e-07 1.800000e+00 4.595398e-07 1.351475e-02 4.595398e-07 -2.782986e-05 
4.605398e-07 1.800000e+00 4.605398e-07 1.351410e-02 4.605398e-07 3.390962e-06 
4.615398e-07 1.800000e+00 4.615398e-07 1.351475e-02 4.615398e-07 -2.782275e-05 
4.625398e-07 1.800000e+00 4.625398e-07 1.351410e-02 4.625398e-07 3.383844e-06 
4.635398e-07 1.800000e+00 4.635398e-07 1.351475e-02 4.635398e-07 -2.781563e-05 
4.645398e-07 1.800000e+00 4.645398e-07 1.351410e-02 4.645398e-07 3.376731e-06 
4.655398e-07 1.800000e+00 4.655398e-07 1.351475e-02 4.655398e-07 -2.780852e-05 
4.665398e-07 1.800000e+00 4.665398e-07 1.351410e-02 4.665398e-07 3.369623e-06 
4.675398e-07 1.800000e+00 4.675398e-07 1.351475e-02 4.675398e-07 -2.780142e-05 
4.685398e-07 1.800000e+00 4.685398e-07 1.351410e-02 4.685398e-07 3.362519e-06 
4.695398e-07 1.800000e+00 4.695398e-07 1.351475e-02 4.695398e-07 -2.779432e-05 
4.705398e-07 1.800000e+00 4.705398e-07 1.351410e-02 4.705398e-07 3.355419e-06 
4.715398e-07 1.800000e+00 4.715398e-07 1.351475e-02 4.715398e-07 -2.778722e-05 
4.725398e-07 1.800000e+00 4.725398e-07 1.351410e-02 4.725398e-07 3.348324e-06 
4.735398e-07 1.800000e+00 4.735398e-07 1.351475e-02 4.735398e-07 -2.778013e-05 
4.745398e-07 1.800000e+00 4.745398e-07 1.351410e-02 4.745398e-07 3.341234e-06 
4.755398e-07 1.800000e+00 4.755398e-07 1.351475e-02 4.755398e-07 -2.777305e-05 
4.765398e-07 1.800000e+00 4.765398e-07 1.351410e-02 4.765398e-07 3.334147e-06 
4.775398e-07 1.800000e+00 4.775398e-07 1.351475e-02 4.775398e-07 -2.776596e-05 
4.785398e-07 1.800000e+00 4.785398e-07 1.351410e-02 4.785398e-07 3.327066e-06 
4.795398e-07 1.800000e+00 4.795398e-07 1.351475e-02 4.795398e-07 -2.775889e-05 
4.805398e-07 1.800000e+00 4.805398e-07 1.351410e-02 4.805398e-07 3.319988e-06 
4.815398e-07 1.800000e+00 4.815398e-07 1.351475e-02 4.815398e-07 -2.775181e-05 
4.825398e-07 1.800000e+00 4.825398e-07 1.351411e-02 4.825398e-07 3.312916e-06 
4.835398e-07 1.800000e+00 4.835398e-07 1.351475e-02 4.835398e-07 -2.774474e-05 
4.845398e-07 1.800000e+00 4.845398e-07 1.351411e-02 4.845398e-07 3.305847e-06 
4.855398e-07 1.800000e+00 4.855398e-07 1.351475e-02 4.855398e-07 -2.773768e-05 
4.865398e-07 1.800000e+00 4.865398e-07 1.351411e-02 4.865398e-07 3.298784e-06 
4.875398e-07 1.800000e+00 4.875398e-07 1.351475e-02 4.875398e-07 -2.773062e-05 
4.885398e-07 1.800000e+00 4.885398e-07 1.351411e-02 4.885398e-07 3.291724e-06 
4.895398e-07 1.800000e+00 4.895398e-07 1.351475e-02 4.895398e-07 -2.772356e-05 
4.905398e-07 1.800000e+00 4.905398e-07 1.351411e-02 4.905398e-07 3.284669e-06 
4.915398e-07 1.800000e+00 4.915398e-07 1.351475e-02 4.915398e-07 -2.771651e-05 
4.925398e-07 1.800000e+00 4.925398e-07 1.351411e-02 4.925398e-07 3.277619e-06 
4.935398e-07 1.800000e+00 4.935398e-07 1.351475e-02 4.935398e-07 -2.770947e-05 
4.945398e-07 1.800000e+00 4.945398e-07 1.351411e-02 4.945398e-07 3.270572e-06 
4.955398e-07 1.800000e+00 4.955398e-07 1.351475e-02 4.955398e-07 -2.770242e-05 
4.965398e-07 1.800000e+00 4.965398e-07 1.351411e-02 4.965398e-07 3.263531e-06 
4.975398e-07 1.800000e+00 4.975398e-07 1.351475e-02 4.975398e-07 -2.769539e-05 
4.985398e-07 1.800000e+00 4.985398e-07 1.351411e-02 4.985398e-07 3.256494e-06 
4.995398e-07 1.800000e+00 4.995398e-07 1.351475e-02 4.995398e-07 -2.768835e-05 
5.005398e-07 1.800000e+00 5.005398e-07 1.351411e-02 5.005398e-07 3.249461e-06 
5.015398e-07 1.800000e+00 5.015398e-07 1.351475e-02 5.015398e-07 -2.768132e-05 
5.025398e-07 1.800000e+00 5.025398e-07 1.351411e-02 5.025398e-07 3.242432e-06 
5.035398e-07 1.800000e+00 5.035398e-07 1.351475e-02 5.035398e-07 -2.767430e-05 
5.045398e-07 1.800000e+00 5.045398e-07 1.351412e-02 5.045398e-07 3.235408e-06 
5.055398e-07 1.800000e+00 5.055398e-07 1.351475e-02 5.055398e-07 -2.766728e-05 
5.065398e-07 1.800000e+00 5.065398e-07 1.351412e-02 5.065398e-07 3.228389e-06 
5.075398e-07 1.800000e+00 5.075398e-07 1.351476e-02 5.075398e-07 -2.766026e-05 
5.085398e-07 1.800000e+00 5.085398e-07 1.351412e-02 5.085398e-07 3.221374e-06 
5.095398e-07 1.800000e+00 5.095398e-07 1.351476e-02 5.095398e-07 -2.765325e-05 
5.105398e-07 1.800000e+00 5.105398e-07 1.351412e-02 5.105398e-07 3.214363e-06 
5.115398e-07 1.800000e+00 5.115398e-07 1.351476e-02 5.115398e-07 -2.764625e-05 
5.125398e-07 1.800000e+00 5.125398e-07 1.351412e-02 5.125398e-07 3.207357e-06 
5.135398e-07 1.800000e+00 5.135398e-07 1.351476e-02 5.135398e-07 -2.763924e-05 
5.145398e-07 1.800000e+00 5.145398e-07 1.351412e-02 5.145398e-07 3.200355e-06 
5.155398e-07 1.800000e+00 5.155398e-07 1.351476e-02 5.155398e-07 -2.763224e-05 
5.165398e-07 1.800000e+00 5.165398e-07 1.351412e-02 5.165398e-07 3.193357e-06 
5.175398e-07 1.800000e+00 5.175398e-07 1.351476e-02 5.175398e-07 -2.762525e-05 
5.185398e-07 1.800000e+00 5.185398e-07 1.351412e-02 5.185398e-07 3.186364e-06 
5.195398e-07 1.800000e+00 5.195398e-07 1.351476e-02 5.195398e-07 -2.761826e-05 
5.205398e-07 1.800000e+00 5.205398e-07 1.351412e-02 5.205398e-07 3.179375e-06 
5.215398e-07 1.800000e+00 5.215398e-07 1.351476e-02 5.215398e-07 -2.761128e-05 
5.225398e-07 1.800000e+00 5.225398e-07 1.351412e-02 5.225398e-07 3.172391e-06 
5.235398e-07 1.800000e+00 5.235398e-07 1.351476e-02 5.235398e-07 -2.760430e-05 
5.245398e-07 1.800000e+00 5.245398e-07 1.351412e-02 5.245398e-07 3.165411e-06 
5.255398e-07 1.800000e+00 5.255398e-07 1.351476e-02 5.255398e-07 -2.759732e-05 
5.265398e-07 1.800000e+00 5.265398e-07 1.351412e-02 5.265398e-07 3.158436e-06 
5.275398e-07 1.800000e+00 5.275398e-07 1.351476e-02 5.275398e-07 -2.759035e-05 
5.285398e-07 1.800000e+00 5.285398e-07 1.351413e-02 5.285398e-07 3.151465e-06 
5.295398e-07 1.800000e+00 5.295398e-07 1.351476e-02 5.295398e-07 -2.758338e-05 
5.305398e-07 1.800000e+00 5.305398e-07 1.351413e-02 5.305398e-07 3.144498e-06 
5.315398e-07 1.800000e+00 5.315398e-07 1.351476e-02 5.315398e-07 -2.757642e-05 
5.325398e-07 1.800000e+00 5.325398e-07 1.351413e-02 5.325398e-07 3.137535e-06 
5.335398e-07 1.800000e+00 5.335398e-07 1.351476e-02 5.335398e-07 -2.756946e-05 
5.345398e-07 1.800000e+00 5.345398e-07 1.351413e-02 5.345398e-07 3.130578e-06 
5.355398e-07 1.800000e+00 5.355398e-07 1.351476e-02 5.355398e-07 -2.756251e-05 
5.365398e-07 1.800000e+00 5.365398e-07 1.351413e-02 5.365398e-07 3.123624e-06 
5.375398e-07 1.800000e+00 5.375398e-07 1.351476e-02 5.375398e-07 -2.755556e-05 
5.385398e-07 1.800000e+00 5.385398e-07 1.351413e-02 5.385398e-07 3.116675e-06 
5.395398e-07 1.800000e+00 5.395398e-07 1.351476e-02 5.395398e-07 -2.754861e-05 
5.405398e-07 1.800000e+00 5.405398e-07 1.351413e-02 5.405398e-07 3.109730e-06 
5.415398e-07 1.800000e+00 5.415398e-07 1.351476e-02 5.415398e-07 -2.754167e-05 
5.425398e-07 1.800000e+00 5.425398e-07 1.351413e-02 5.425398e-07 3.102789e-06 
5.435398e-07 1.800000e+00 5.435398e-07 1.351476e-02 5.435398e-07 -2.753473e-05 
5.445398e-07 1.800000e+00 5.445398e-07 1.351413e-02 5.445398e-07 3.095853e-06 
5.455398e-07 1.800000e+00 5.455398e-07 1.351476e-02 5.455398e-07 -2.752780e-05 
5.465398e-07 1.800000e+00 5.465398e-07 1.351413e-02 5.465398e-07 3.088921e-06 
5.475398e-07 1.800000e+00 5.475398e-07 1.351476e-02 5.475398e-07 -2.752087e-05 
5.485398e-07 1.800000e+00 5.485398e-07 1.351413e-02 5.485398e-07 3.081994e-06 
